date,year,yday,wday,hai,region,sex,cases_day,deaths_day,dalys_day
2011-12-23,2011,357,5,CDI,EU/EEA,Male,57,3,34.78
2011-12-23,2011,357,5,HAP,EU/EEA,Male,215,8,147.49
2011-12-23,2011,357,5,SSI,EU/EEA,Male,184,5,59.82
2011-12-23,2011,357,5,UTI,EU/EEA,Male,342,6,112.14
2011-12-23,2011,357,5,BSI,Germany,Female,38,6,86.02
2011-12-23,2011,357,5,CDI,Germany,Female,52,3,31.62
2011-12-23,2011,357,5,HAP,Germany,Female,160,6,109.69
2011-12-23,2011,357,5,SSI,Germany,Female,111,3,36.25
2011-12-23,2011,357,5,UTI,Germany,Female,287,5,94.11
2011-12-23,2011,357,5,BSI,Germany,Male,52,8,118.8
2011-12-23,2011,357,5,CDI,Germany,Male,52,3,31.62
2011-12-23,2011,357,5,HAP,Germany,Male,195,8,134.08
2011-12-23,2011,357,5,SSI,Germany,Male,167,4,54.38
2011-12-23,2011,357,5,UTI,Germany,Male,311,6,101.94
2011-12-24,2011,358,6,BSI,EU/EEA,Female,38,6,85.61
2011-12-24,2011,358,6,CDI,EU/EEA,Female,52,3,31.47
2011-12-24,2011,358,6,HAP,EU/EEA,Female,159,6,109.18
2011-12-24,2011,358,6,SSI,EU/EEA,Female,111,3,36.07
2011-12-24,2011,358,6,UTI,EU/EEA,Female,286,5,93.66
2011-12-24,2011,358,6,BSI,EU/EEA,Male,52,8,118.23
2011-12-24,2011,358,6,CDI,EU/EEA,Male,52,3,31.47
2011-12-24,2011,358,6,HAP,EU/EEA,Male,194,8,133.45
2011-12-24,2011,358,6,SSI,EU/EEA,Male,166,4,54.12
2011-12-24,2011,358,6,UTI,EU/EEA,Male,309,6,101.46
2011-12-24,2011,358,6,BSI,Germany,Female,34,5,77.83
2011-12-24,2011,358,6,CDI,Germany,Female,47,3,28.61
2011-12-24,2011,358,6,HAP,Germany,Female,145,6,99.25
2011-12-24,2011,358,6,SSI,Germany,Female,101,3,32.8
2011-12-24,2011,358,6,UTI,Germany,Female,260,5,85.15
2011-12-24,2011,358,6,BSI,Germany,Male,47,7,107.49
2011-12-24,2011,358,6,CDI,Germany,Male,47,3,28.61
2011-12-24,2011,358,6,HAP,Germany,Male,177,7,121.31
2011-12-24,2011,358,6,SSI,Germany,Male,151,4,49.2
2011-12-24,2011,358,6,UTI,Germany,Male,281,5,92.23
2011-12-25,2011,359,7,BSI,EU/EEA,Female,38,6,85.61
2011-12-25,2011,359,7,CDI,EU/EEA,Female,52,3,31.47
2011-12-25,2011,359,7,HAP,EU/EEA,Female,159,6,109.18
2011-12-25,2011,359,7,SSI,EU/EEA,Female,111,3,36.07
2011-12-25,2011,359,7,UTI,EU/EEA,Female,286,5,93.66
2011-12-25,2011,359,7,BSI,EU/EEA,Male,52,8,118.23
2011-12-25,2011,359,7,CDI,EU/EEA,Male,52,3,31.47
2011-12-25,2011,359,7,HAP,EU/EEA,Male,194,8,133.45
2011-12-25,2011,359,7,SSI,EU/EEA,Male,166,4,54.12
2011-12-25,2011,359,7,UTI,EU/EEA,Male,309,6,101.46
2011-12-25,2011,359,7,BSI,Germany,Female,34,5,77.83
2011-12-25,2011,359,7,CDI,Germany,Female,47,3,28.61
2011-12-25,2011,359,7,HAP,Germany,Female,145,6,99.25
2011-12-25,2011,359,7,SSI,Germany,Female,101,3,32.8
2011-12-25,2011,359,7,UTI,Germany,Female,260,5,85.15
2011-12-25,2011,359,7,BSI,Germany,Male,47,7,107.49
2011-12-25,2011,359,7,CDI,Germany,Male,47,3,28.61
2011-12-25,2011,359,7,HAP,Germany,Male,177,7,121.31
2011-12-25,2011,359,7,SSI,Germany,Male,151,4,49.2
2011-12-25,2011,359,7,UTI,Germany,Male,281,5,92.23
2011-12-26,2011,360,1,BSI,EU/EEA,Female,34,5,77.24
2011-12-26,2011,360,1,CDI,EU/EEA,Female,46,3,28.39
2011-12-26,2011,360,1,HAP,EU/EEA,Female,144,6,98.51
2011-12-26,2011,360,1,SSI,EU/EEA,Female,100,3,32.56
2011-12-26,2011,360,1,UTI,EU/EEA,Female,258,5,84.5
2011-12-26,2011,360,1,BSI,EU/EEA,Male,47,7,106.67
2011-12-26,2011,360,1,CDI,EU/EEA,Male,46,3,28.39
2011-12-26,2011,360,1,HAP,EU/EEA,Male,175,7,120.4
2011-12-26,2011,360,1,SSI,EU/EEA,Male,150,4,48.83
2011-12-26,2011,360,1,UTI,EU/EEA,Male,279,5,91.54
2011-12-26,2011,360,1,BSI,Germany,Female,31,5,70.23
2011-12-26,2011,360,1,CDI,Germany,Female,42,2,25.81
2011-12-26,2011,360,1,HAP,Germany,Female,130,5,89.56
2011-12-26,2011,360,1,SSI,Germany,Female,91,2,29.6
2011-12-26,2011,360,1,UTI,Germany,Female,234,4,76.81
2011-12-26,2011,360,1,BSI,Germany,Male,43,6,96.97
2011-12-26,2011,360,1,CDI,Germany,Male,42,2,25.81
2011-12-26,2011,360,1,HAP,Germany,Male,159,6,109.46
2011-12-26,2011,360,1,SSI,Germany,Male,136,4,44.39
2011-12-26,2011,360,1,UTI,Germany,Male,254,5,83.23
2011-12-27,2011,361,2,BSI,EU/EEA,Female,34,5,77.24
2011-12-27,2011,361,2,CDI,EU/EEA,Female,46,3,28.39
2011-12-27,2011,361,2,HAP,EU/EEA,Female,144,6,98.51
2011-12-27,2011,361,2,SSI,EU/EEA,Female,100,3,32.56
2011-12-27,2011,361,2,UTI,EU/EEA,Female,258,5,84.5
2011-12-27,2011,361,2,BSI,EU/EEA,Male,47,7,106.67
2011-12-27,2011,361,2,CDI,EU/EEA,Male,46,3,28.39
2011-12-27,2011,361,2,HAP,EU/EEA,Male,175,7,120.4
2011-12-27,2011,361,2,SSI,EU/EEA,Male,150,4,48.83
2011-12-27,2011,361,2,UTI,EU/EEA,Male,279,5,91.54
2011-12-27,2011,361,2,BSI,Germany,Female,31,5,70.23
2011-12-27,2011,361,2,CDI,Germany,Female,42,2,25.81
2011-12-27,2011,361,2,HAP,Germany,Female,130,5,89.56
2011-12-27,2011,361,2,SSI,Germany,Female,91,2,29.6
2011-12-27,2011,361,2,UTI,Germany,Female,234,4,76.81
2011-12-27,2011,361,2,BSI,Germany,Male,43,6,96.97
2011-12-27,2011,361,2,CDI,Germany,Male,42,2,25.81
2011-12-27,2011,361,2,HAP,Germany,Male,159,6,109.46
2011-12-27,2011,361,2,SSI,Germany,Male,136,4,44.39
2011-12-27,2011,361,2,UTI,Germany,Male,254,5,83.23
2011-12-28,2011,362,3,BSI,EU/EEA,Female,35,5,78.79
2011-12-28,2011,362,3,CDI,EU/EEA,Female,47,3,28.95
2011-12-28,2011,362,3,HAP,EU/EEA,Female,146,6,100.48
2011-12-28,2011,362,3,SSI,EU/EEA,Female,102,3,33.21
2011-12-28,2011,362,3,UTI,EU/EEA,Female,263,5,86.19
2011-12-28,2011,362,3,BSI,EU/EEA,Male,48,7,108.8
2011-12-28,2011,362,3,CDI,EU/EEA,Male,47,3,28.95
2011-12-28,2011,362,3,HAP,EU/EEA,Male,179,7,122.81
2011-12-28,2011,362,3,SSI,EU/EEA,Male,153,4,49.81
2011-12-28,2011,362,3,UTI,EU/EEA,Male,285,5,93.37
2011-12-28,2011,362,3,BSI,Germany,Female,31,5,71.63
2011-12-28,2011,362,3,CDI,Germany,Female,43,2,26.33
2011-12-28,2011,362,3,HAP,Germany,Female,133,5,91.35
2011-12-28,2011,362,3,SSI,Germany,Female,93,2,30.19
2011-12-28,2011,362,3,UTI,Germany,Female,239,4,78.35
2011-12-28,2011,362,3,BSI,Germany,Male,43,7,98.91
2011-12-28,2011,362,3,CDI,Germany,Male,43,2,26.33
2011-12-28,2011,362,3,HAP,Germany,Male,163,6,111.65
2011-12-28,2011,362,3,SSI,Germany,Male,139,4,45.27
2011-12-28,2011,362,3,UTI,Germany,Male,259,5,84.89
2011-12-29,2011,363,4,BSI,EU/EEA,Female,35,5,79.56
2011-12-29,2011,363,4,CDI,EU/EEA,Female,48,3,29.24
2011-12-29,2011,363,4,HAP,EU/EEA,Female,148,6,101.47
2011-12-29,2011,363,4,SSI,EU/EEA,Female,103,3,33.53
2011-12-29,2011,363,4,UTI,EU/EEA,Female,265,5,87.04
2011-12-29,2011,363,4,BSI,EU/EEA,Male,48,7,109.87
2011-12-29,2011,363,4,CDI,EU/EEA,Male,48,3,29.24
2011-12-29,2011,363,4,HAP,EU/EEA,Male,181,7,124.01
2011-12-29,2011,363,4,SSI,EU/EEA,Male,155,4,50.29
2011-12-29,2011,363,4,UTI,EU/EEA,Male,288,5,94.29
2011-12-29,2011,363,4,BSI,Germany,Female,32,5,72.34
2011-12-29,2011,363,4,CDI,Germany,Female,44,3,26.59
2011-12-29,2011,363,4,HAP,Germany,Female,134,5,92.24
2011-12-29,2011,363,4,SSI,Germany,Female,94,3,30.49
2011-12-29,2011,363,4,UTI,Germany,Female,241,4,79.12
2011-12-29,2011,363,4,BSI,Germany,Male,44,7,99.88
2011-12-29,2011,363,4,CDI,Germany,Male,44,3,26.59
2011-12-29,2011,363,4,HAP,Germany,Male,164,6,112.74
2011-12-29,2011,363,4,SSI,Germany,Male,140,4,45.72
2011-12-29,2011,363,4,UTI,Germany,Male,261,5,85.73
2011-12-30,2011,364,5,BSI,EU/EEA,Female,36,5,81.11
2011-12-30,2011,364,5,CDI,EU/EEA,Female,49,3,29.8
2011-12-30,2011,364,5,HAP,EU/EEA,Female,151,6,103.44
2011-12-30,2011,364,5,SSI,EU/EEA,Female,105,3,34.19
2011-12-30,2011,364,5,UTI,EU/EEA,Female,271,5,88.72
2011-12-30,2011,364,5,BSI,EU/EEA,Male,49,8,112.01
2011-12-30,2011,364,5,CDI,EU/EEA,Male,49,3,29.8
2011-12-30,2011,364,5,HAP,EU/EEA,Male,184,7,126.42
2011-12-30,2011,364,5,SSI,EU/EEA,Male,158,4,51.27
2011-12-30,2011,364,5,UTI,EU/EEA,Male,293,5,96.12
2011-12-30,2011,364,5,BSI,Germany,Female,32,5,73.74
2011-12-30,2011,364,5,CDI,Germany,Female,44,3,27.1
2011-12-30,2011,364,5,HAP,Germany,Female,137,5,94.03
2011-12-30,2011,364,5,SSI,Germany,Female,95,3,31.08
2011-12-30,2011,364,5,UTI,Germany,Female,246,4,80.66
2011-12-30,2011,364,5,BSI,Germany,Male,45,7,101.82
2011-12-30,2011,364,5,CDI,Germany,Male,44,3,27.1
2011-12-30,2011,364,5,HAP,Germany,Male,167,7,114.93
2011-12-30,2011,364,5,SSI,Germany,Male,143,4,46.6
2011-12-30,2011,364,5,UTI,Germany,Male,267,5,87.39
2011-12-31,2011,365,6,BSI,EU/EEA,Female,32,5,73.38
2011-12-31,2011,365,6,CDI,EU/EEA,Female,44,2,26.97
2011-12-31,2011,365,6,HAP,EU/EEA,Female,136,5,93.59
2011-12-31,2011,365,6,SSI,EU/EEA,Female,95,2,30.93
2011-12-31,2011,365,6,UTI,EU/EEA,Female,245,4,80.27
2011-12-31,2011,365,6,BSI,EU/EEA,Male,45,7,101.34
2011-12-31,2011,365,6,CDI,EU/EEA,Male,44,2,26.97
2011-12-31,2011,365,6,HAP,EU/EEA,Male,167,7,114.38
2011-12-31,2011,365,6,SSI,EU/EEA,Male,142,4,46.39
2011-12-31,2011,365,6,UTI,EU/EEA,Male,265,5,86.97
2011-12-31,2011,365,6,BSI,Germany,Female,29,4,66.72
2011-12-31,2011,365,6,CDI,Germany,Female,40,2,24.52
2011-12-31,2011,365,6,HAP,Germany,Female,124,5,85.08
2011-12-31,2011,365,6,SSI,Germany,Female,86,2,28.12
2011-12-31,2011,365,6,UTI,Germany,Female,223,4,72.97
2011-12-31,2011,365,6,BSI,Germany,Male,40,6,92.12
2011-12-31,2011,365,6,CDI,Germany,Male,40,2,24.52
2011-12-31,2011,365,6,HAP,Germany,Male,151,6,103.98
2011-12-31,2011,365,6,SSI,Germany,Male,129,3,42.17
2011-12-31,2011,365,6,UTI,Germany,Male,241,4,79.07
2012-01-01,2012,1,7,BSI,EU/EEA,Female,32,5,73.38
2012-01-01,2012,1,7,CDI,EU/EEA,Female,44,2,26.97
2012-01-01,2012,1,7,HAP,EU/EEA,Female,136,5,93.59
2012-01-01,2012,1,7,SSI,EU/EEA,Female,95,2,30.93
2012-01-01,2012,1,7,UTI,EU/EEA,Female,245,4,80.27
2012-01-01,2012,1,7,BSI,EU/EEA,Male,45,7,101.34
2012-01-01,2012,1,7,CDI,EU/EEA,Male,44,2,26.97
2012-01-01,2012,1,7,HAP,EU/EEA,Male,167,7,114.38
2012-01-01,2012,1,7,SSI,EU/EEA,Male,142,4,46.39
2012-01-01,2012,1,7,UTI,EU/EEA,Male,265,5,86.97
2012-01-01,2012,1,7,BSI,Germany,Female,29,4,66.72
2012-01-01,2012,1,7,CDI,Germany,Female,40,2,24.52
2012-01-01,2012,1,7,HAP,Germany,Female,124,5,85.08
2012-01-01,2012,1,7,SSI,Germany,Female,86,2,28.12
2012-01-01,2012,1,7,UTI,Germany,Female,223,4,72.97
2012-01-01,2012,1,7,BSI,Germany,Male,40,6,92.12
2012-01-01,2012,1,7,CDI,Germany,Male,40,2,24.52
2012-01-01,2012,1,7,HAP,Germany,Male,151,6,103.98
2012-01-01,2012,1,7,SSI,Germany,Male,129,3,42.17
2012-01-01,2012,1,7,UTI,Germany,Male,241,4,79.07
2012-01-02,2012,2,1,BSI,EU/EEA,Female,27,4,57.84
2012-01-02,2012,2,1,CDI,EU/EEA,Female,48,3,28.09
2012-01-02,2012,2,1,HAP,EU/EEA,Female,122,5,79.49
2012-01-02,2012,2,1,SSI,EU/EEA,Female,78,2,24.16
2012-01-02,2012,2,1,UTI,EU/EEA,Female,254,4,79.1
2012-01-02,2012,2,1,BSI,EU/EEA,Male,37,5,79.87
2012-01-02,2012,2,1,CDI,EU/EEA,Male,48,3,28.09
2012-01-02,2012,2,1,HAP,EU/EEA,Male,149,6,97.16
2012-01-02,2012,2,1,SSI,EU/EEA,Male,117,3,36.23
2012-01-02,2012,2,1,UTI,EU/EEA,Male,275,5,85.69
2012-01-02,2012,2,1,BSI,Germany,Female,24,4,52.59
2012-01-02,2012,2,1,CDI,Germany,Female,44,2,25.54
2012-01-02,2012,2,1,HAP,Germany,Female,111,4,72.27
2012-01-02,2012,2,1,SSI,Germany,Female,71,2,21.96
2012-01-02,2012,2,1,UTI,Germany,Female,231,4,71.9
2012-01-02,2012,2,1,BSI,Germany,Male,34,5,72.61
2012-01-02,2012,2,1,CDI,Germany,Male,44,2,25.54
2012-01-02,2012,2,1,HAP,Germany,Male,135,5,88.33
2012-01-02,2012,2,1,SSI,Germany,Male,106,3,32.94
2012-01-02,2012,2,1,UTI,Germany,Male,250,4,77.9
2012-01-03,2012,3,2,BSI,EU/EEA,Female,27,4,57.84
2012-01-03,2012,3,2,CDI,EU/EEA,Female,48,3,28.09
2012-01-03,2012,3,2,HAP,EU/EEA,Female,122,5,79.49
2012-01-03,2012,3,2,SSI,EU/EEA,Female,78,2,24.16
2012-01-03,2012,3,2,UTI,EU/EEA,Female,254,4,79.1
2012-01-03,2012,3,2,BSI,EU/EEA,Male,37,5,79.87
2012-01-03,2012,3,2,CDI,EU/EEA,Male,48,3,28.09
2012-01-03,2012,3,2,HAP,EU/EEA,Male,149,6,97.16
2012-01-03,2012,3,2,SSI,EU/EEA,Male,117,3,36.23
2012-01-03,2012,3,2,UTI,EU/EEA,Male,275,5,85.69
2012-01-03,2012,3,2,BSI,Germany,Female,24,4,52.59
2012-01-03,2012,3,2,CDI,Germany,Female,44,2,25.54
2012-01-03,2012,3,2,HAP,Germany,Female,111,4,72.27
2012-01-03,2012,3,2,SSI,Germany,Female,71,2,21.96
2012-01-03,2012,3,2,UTI,Germany,Female,231,4,71.9
2012-01-03,2012,3,2,BSI,Germany,Male,34,5,72.61
2012-01-03,2012,3,2,CDI,Germany,Male,44,2,25.54
2012-01-03,2012,3,2,HAP,Germany,Male,135,5,88.33
2012-01-03,2012,3,2,SSI,Germany,Male,106,3,32.94
2012-01-03,2012,3,2,UTI,Germany,Male,250,4,77.9
2012-01-04,2012,4,3,BSI,EU/EEA,Female,27,4,59
2012-01-04,2012,4,3,CDI,EU/EEA,Female,49,3,28.65
2012-01-04,2012,4,3,HAP,EU/EEA,Female,124,5,81.08
2012-01-04,2012,4,3,SSI,EU/EEA,Female,80,2,24.64
2012-01-04,2012,4,3,UTI,EU/EEA,Female,259,4,80.68
2012-01-04,2012,4,3,BSI,EU/EEA,Male,38,5,81.47
2012-01-04,2012,4,3,CDI,EU/EEA,Male,49,3,28.65
2012-01-04,2012,4,3,HAP,EU/EEA,Male,152,6,99.1
2012-01-04,2012,4,3,SSI,EU/EEA,Male,119,3,36.95
2012-01-04,2012,4,3,UTI,EU/EEA,Male,281,5,87.4
2012-01-04,2012,4,3,BSI,Germany,Female,25,4,53.64
2012-01-04,2012,4,3,CDI,Germany,Female,45,2,26.05
2012-01-04,2012,4,3,HAP,Germany,Female,113,4,73.72
2012-01-04,2012,4,3,SSI,Germany,Female,72,2,22.4
2012-01-04,2012,4,3,UTI,Germany,Female,235,4,73.34
2012-01-04,2012,4,3,BSI,Germany,Male,34,5,74.07
2012-01-04,2012,4,3,CDI,Germany,Male,45,2,26.05
2012-01-04,2012,4,3,HAP,Germany,Male,138,5,90.1
2012-01-04,2012,4,3,SSI,Germany,Male,109,3,33.6
2012-01-04,2012,4,3,UTI,Germany,Male,255,4,79.46
2012-01-05,2012,5,4,BSI,EU/EEA,Female,28,4,59.58
2012-01-05,2012,5,4,CDI,EU/EEA,Female,50,3,28.93
2012-01-05,2012,5,4,HAP,EU/EEA,Female,126,5,81.87
2012-01-05,2012,5,4,SSI,EU/EEA,Female,80,2,24.88
2012-01-05,2012,5,4,UTI,EU/EEA,Female,262,4,81.47
2012-01-05,2012,5,4,BSI,EU/EEA,Male,38,5,82.27
2012-01-05,2012,5,4,CDI,EU/EEA,Male,50,3,28.93
2012-01-05,2012,5,4,HAP,EU/EEA,Male,153,6,100.07
2012-01-05,2012,5,4,SSI,EU/EEA,Male,121,3,37.32
2012-01-05,2012,5,4,UTI,EU/EEA,Male,283,5,88.26
2012-01-05,2012,5,4,BSI,Germany,Female,25,4,54.16
2012-01-05,2012,5,4,CDI,Germany,Female,45,3,26.31
2012-01-05,2012,5,4,HAP,Germany,Female,114,4,74.44
2012-01-05,2012,5,4,SSI,Germany,Female,73,2,22.62
2012-01-05,2012,5,4,UTI,Germany,Female,238,4,74.06
2012-01-05,2012,5,4,BSI,Germany,Male,35,5,74.79
2012-01-05,2012,5,4,CDI,Germany,Male,45,3,26.31
2012-01-05,2012,5,4,HAP,Germany,Male,139,5,90.98
2012-01-05,2012,5,4,SSI,Germany,Male,110,3,33.93
2012-01-05,2012,5,4,UTI,Germany,Male,258,4,80.24
2012-01-06,2012,6,5,BSI,EU/EEA,Female,28,4,60.73
2012-01-06,2012,6,5,CDI,EU/EEA,Female,51,3,29.49
2012-01-06,2012,6,5,HAP,EU/EEA,Female,128,5,83.46
2012-01-06,2012,6,5,SSI,EU/EEA,Female,82,2,25.36
2012-01-06,2012,6,5,UTI,EU/EEA,Female,267,4,83.06
2012-01-06,2012,6,5,BSI,EU/EEA,Male,39,6,83.86
2012-01-06,2012,6,5,CDI,EU/EEA,Male,51,3,29.49
2012-01-06,2012,6,5,HAP,EU/EEA,Male,156,6,102.02
2012-01-06,2012,6,5,SSI,EU/EEA,Male,123,3,38.04
2012-01-06,2012,6,5,UTI,EU/EEA,Male,289,5,89.97
2012-01-06,2012,6,5,BSI,Germany,Female,26,4,55.22
2012-01-06,2012,6,5,CDI,Germany,Female,46,3,26.82
2012-01-06,2012,6,5,HAP,Germany,Female,116,4,75.88
2012-01-06,2012,6,5,SSI,Germany,Female,75,2,23.05
2012-01-06,2012,6,5,UTI,Germany,Female,242,4,75.5
2012-01-06,2012,6,5,BSI,Germany,Male,35,5,76.25
2012-01-06,2012,6,5,CDI,Germany,Male,46,3,26.82
2012-01-06,2012,6,5,HAP,Germany,Male,142,5,92.74
2012-01-06,2012,6,5,SSI,Germany,Male,112,3,34.59
2012-01-06,2012,6,5,UTI,Germany,Male,263,4,81.79
2012-01-07,2012,7,6,BSI,EU/EEA,Female,25,4,54.95
2012-01-07,2012,7,6,CDI,EU/EEA,Female,46,2,26.68
2012-01-07,2012,7,6,HAP,EU/EEA,Female,116,4,75.51
2012-01-07,2012,7,6,SSI,EU/EEA,Female,74,2,22.95
2012-01-07,2012,7,6,UTI,EU/EEA,Female,241,4,75.14
2012-01-07,2012,7,6,BSI,EU/EEA,Male,35,5,75.88
2012-01-07,2012,7,6,CDI,EU/EEA,Male,46,2,26.68
2012-01-07,2012,7,6,HAP,EU/EEA,Male,142,5,92.3
2012-01-07,2012,7,6,SSI,EU/EEA,Male,111,3,34.42
2012-01-07,2012,7,6,UTI,EU/EEA,Male,261,4,81.4
2012-01-07,2012,7,6,BSI,Germany,Female,23,3,49.96
2012-01-07,2012,7,6,CDI,Germany,Female,42,2,24.27
2012-01-07,2012,7,6,HAP,Germany,Female,105,4,68.66
2012-01-07,2012,7,6,SSI,Germany,Female,67,2,20.86
2012-01-07,2012,7,6,UTI,Germany,Female,219,4,68.3
2012-01-07,2012,7,6,BSI,Germany,Male,32,5,68.98
2012-01-07,2012,7,6,CDI,Germany,Male,42,2,24.27
2012-01-07,2012,7,6,HAP,Germany,Male,129,5,83.91
2012-01-07,2012,7,6,SSI,Germany,Male,101,3,31.3
2012-01-07,2012,7,6,UTI,Germany,Male,238,4,74
2012-01-08,2012,8,7,BSI,EU/EEA,Female,25,4,54.95
2012-01-08,2012,8,7,CDI,EU/EEA,Female,46,2,26.68
2012-01-08,2012,8,7,HAP,EU/EEA,Female,116,4,75.51
2012-01-08,2012,8,7,SSI,EU/EEA,Female,74,2,22.95
2012-01-08,2012,8,7,UTI,EU/EEA,Female,241,4,75.14
2012-01-08,2012,8,7,BSI,EU/EEA,Male,35,5,75.88
2012-01-08,2012,8,7,CDI,EU/EEA,Male,46,2,26.68
2012-01-08,2012,8,7,HAP,EU/EEA,Male,142,5,92.3
2012-01-08,2012,8,7,SSI,EU/EEA,Male,111,3,34.42
2012-01-08,2012,8,7,UTI,EU/EEA,Male,261,4,81.4
2012-01-08,2012,8,7,BSI,Germany,Female,23,3,49.96
2012-01-08,2012,8,7,CDI,Germany,Female,42,2,24.27
2012-01-08,2012,8,7,HAP,Germany,Female,105,4,68.66
2012-01-08,2012,8,7,SSI,Germany,Female,67,2,20.86
2012-01-08,2012,8,7,UTI,Germany,Female,219,4,68.3
2012-01-08,2012,8,7,BSI,Germany,Male,32,5,68.98
2012-01-08,2012,8,7,CDI,Germany,Male,42,2,24.27
2012-01-08,2012,8,7,HAP,Germany,Male,129,5,83.91
2012-01-08,2012,8,7,SSI,Germany,Male,101,3,31.3
2012-01-08,2012,8,7,UTI,Germany,Male,238,4,74
2012-01-09,2012,9,1,BSI,EU/EEA,Female,31,5,67.49
2012-01-09,2012,9,1,CDI,EU/EEA,Female,57,3,32.77
2012-01-09,2012,9,1,HAP,EU/EEA,Female,142,5,92.74
2012-01-09,2012,9,1,SSI,EU/EEA,Female,91,2,28.19
2012-01-09,2012,9,1,UTI,EU/EEA,Female,296,5,92.27
2012-01-09,2012,9,1,BSI,EU/EEA,Male,43,6,93.19
2012-01-09,2012,9,1,CDI,EU/EEA,Male,57,3,32.77
2012-01-09,2012,9,1,HAP,EU/EEA,Male,174,6,113.34
2012-01-09,2012,9,1,SSI,EU/EEA,Male,137,3,42.27
2012-01-09,2012,9,1,UTI,EU/EEA,Male,321,5,99.97
2012-01-09,2012,9,1,BSI,Germany,Female,28,4,61.34
2012-01-09,2012,9,1,CDI,Germany,Female,51,3,29.79
2012-01-09,2012,9,1,HAP,Germany,Female,129,5,84.31
2012-01-09,2012,9,1,SSI,Germany,Female,83,2,25.61
2012-01-09,2012,9,1,UTI,Germany,Female,269,5,83.89
2012-01-09,2012,9,1,BSI,Germany,Male,39,6,84.71
2012-01-09,2012,9,1,CDI,Germany,Male,51,3,29.79
2012-01-09,2012,9,1,HAP,Germany,Male,158,6,103.04
2012-01-09,2012,9,1,SSI,Germany,Male,124,3,38.43
2012-01-09,2012,9,1,UTI,Germany,Male,292,5,90.89
2012-01-10,2012,10,2,BSI,EU/EEA,Female,31,5,67.49
2012-01-10,2012,10,2,CDI,EU/EEA,Female,57,3,32.77
2012-01-10,2012,10,2,HAP,EU/EEA,Female,142,5,92.74
2012-01-10,2012,10,2,SSI,EU/EEA,Female,91,2,28.19
2012-01-10,2012,10,2,UTI,EU/EEA,Female,296,5,92.27
2012-01-10,2012,10,2,BSI,EU/EEA,Male,43,6,93.19
2012-01-10,2012,10,2,CDI,EU/EEA,Male,57,3,32.77
2012-01-10,2012,10,2,HAP,EU/EEA,Male,174,6,113.34
2012-01-10,2012,10,2,SSI,EU/EEA,Male,137,3,42.27
2012-01-10,2012,10,2,UTI,EU/EEA,Male,321,5,99.97
2012-01-10,2012,10,2,BSI,Germany,Female,28,4,61.34
2012-01-10,2012,10,2,CDI,Germany,Female,51,3,29.79
2012-01-10,2012,10,2,HAP,Germany,Female,129,5,84.31
2012-01-10,2012,10,2,SSI,Germany,Female,83,2,25.61
2012-01-10,2012,10,2,UTI,Germany,Female,269,5,83.89
2012-01-10,2012,10,2,BSI,Germany,Male,39,6,84.71
2012-01-10,2012,10,2,CDI,Germany,Male,51,3,29.79
2012-01-10,2012,10,2,HAP,Germany,Male,158,6,103.04
2012-01-10,2012,10,2,SSI,Germany,Male,124,3,38.43
2012-01-10,2012,10,2,UTI,Germany,Male,292,5,90.89
2012-01-11,2012,11,3,BSI,EU/EEA,Female,32,5,68.84
2012-01-11,2012,11,3,CDI,EU/EEA,Female,58,3,33.43
2012-01-11,2012,11,3,HAP,EU/EEA,Female,145,5,94.6
2012-01-11,2012,11,3,SSI,EU/EEA,Female,93,2,28.75
2012-01-11,2012,11,3,UTI,EU/EEA,Female,302,5,94.12
2012-01-11,2012,11,3,BSI,EU/EEA,Male,44,6,95.05
2012-01-11,2012,11,3,CDI,EU/EEA,Male,58,3,33.43
2012-01-11,2012,11,3,HAP,EU/EEA,Male,177,7,115.61
2012-01-11,2012,11,3,SSI,EU/EEA,Male,139,3,43.12
2012-01-11,2012,11,3,UTI,EU/EEA,Male,327,6,101.97
2012-01-11,2012,11,3,BSI,Germany,Female,29,4,62.57
2012-01-11,2012,11,3,CDI,Germany,Female,52,3,30.38
2012-01-11,2012,11,3,HAP,Germany,Female,132,5,86
2012-01-11,2012,11,3,SSI,Germany,Female,85,2,26.13
2012-01-11,2012,11,3,UTI,Germany,Female,275,5,85.56
2012-01-11,2012,11,3,BSI,Germany,Male,40,6,86.41
2012-01-11,2012,11,3,CDI,Germany,Male,52,3,30.38
2012-01-11,2012,11,3,HAP,Germany,Male,161,6,105.1
2012-01-11,2012,11,3,SSI,Germany,Male,127,3,39.2
2012-01-11,2012,11,3,UTI,Germany,Male,298,5,92.7
2012-01-12,2012,12,4,BSI,EU/EEA,Female,32,5,69.51
2012-01-12,2012,12,4,CDI,EU/EEA,Female,58,3,33.75
2012-01-12,2012,12,4,HAP,EU/EEA,Female,147,5,95.53
2012-01-12,2012,12,4,SSI,EU/EEA,Female,94,2,29.03
2012-01-12,2012,12,4,UTI,EU/EEA,Female,305,5,95.04
2012-01-12,2012,12,4,BSI,EU/EEA,Male,44,6,95.98
2012-01-12,2012,12,4,CDI,EU/EEA,Male,58,3,33.75
2012-01-12,2012,12,4,HAP,EU/EEA,Male,179,7,116.74
2012-01-12,2012,12,4,SSI,EU/EEA,Male,141,4,43.54
2012-01-12,2012,12,4,UTI,EU/EEA,Male,331,6,102.97
